project_id,client,tech_domain,service_type,start_date,end_date,duration_months,team_size,team_roles,avg_experience,min_experience,max_experience,junior_count,hourly_cost,locations,status,client_complaints,revenue,expenses,profit,profit_margin,satisfaction,tender_id,communication_channel,is_rfp,is_repeat_client,project_complexity
P2023340,"Ferrell, Rice and Maddox Systems",AI/ML,Strategy,2021-03-11,2022-04-19,13,10,"[{'employee_id': 'E9593', 'role': 'NLP Specialist', 'years_experience': 11.4, 'hourly_rate': 194.36, 'is_lead': True}, {'employee_id': 'E8781', 'role': 'ML Engineer', 'years_experience': 9.2, 'hourly_rate': 137.07, 'is_lead': False}, {'employee_id': 'E4912', 'role': 'ML Engineer', 'years_experience': 8.0, 'hourly_rate': 177.93, 'is_lead': False}, {'employee_id': 'E2529', 'role': 'Data Scientist', 'years_experience': 6.9, 'hourly_rate': 199.88, 'is_lead': False}, {'employee_id': 'E3878', 'role': 'Junior NLP Specialist', 'years_experience': 2.6, 'hourly_rate': 80.84, 'is_lead': False}, {'employee_id': 'E9193', 'role': 'NLP Specialist', 'years_experience': 5.3, 'hourly_rate': 121.82, 'is_lead': False}, {'employee_id': 'E8353', 'role': 'Data Scientist', 'years_experience': 5.0, 'hourly_rate': 146.89, 'is_lead': False}, {'employee_id': 'E9923', 'role': 'ML Engineer', 'years_experience': 8.9, 'hourly_rate': 150.73, 'is_lead': False}, {'employee_id': 'E5284', 'role': 'Junior Data Scientist', 'years_experience': 1.8, 'hourly_rate': 73.6, 'is_lead': False}, {'employee_id': 'E6888', 'role': 'Junior ML Engineer', 'years_experience': 2.2, 'hourly_rate': 74.98, 'is_lead': False}]",6.13,1.8,11.4,3,1358.1,['London'],On-Time,1,34050717.79,27056700.36,6994017.43,0.2054,7,,Direct,False,False,Low
P2023341,"Gardner, Robinson and Lawrence Technologies",Digital Transformation,Strategy,2021-01-07,2021-12-29,11,4,"[{'employee_id': 'E9420', 'role': 'Change Manager', 'years_experience': 12.9, 'hourly_rate': 267.48, 'is_lead': True}, {'employee_id': 'E9321', 'role': 'Digital Strategist', 'years_experience': 6.4, 'hourly_rate': 119.94, 'is_lead': False}, {'employee_id': 'E3693', 'role': 'Digital Strategist', 'years_experience': 4.3, 'hourly_rate': 135.44, 'is_lead': False}, {'employee_id': 'E6677', 'role': 'Junior Digital Strategist', 'years_experience': 1.7, 'hourly_rate': 62.81, 'is_lead': False}]",6.325,1.7,12.9,1,585.6700000000001,['Paris'],On-Time,0,989069514.42,791186376.67,197883137.75,0.20007,5,T2021116,LinkedIn,True,False,Medium
P2023342,DataMind Analytics,Blockchain,Training,2021-05-21,2022-08-20,15,12,"[{'employee_id': 'E7839', 'role': 'Blockchain Developer', 'years_experience': 7.6, 'hourly_rate': 280.34, 'is_lead': True}, {'employee_id': 'E6665', 'role': 'Blockchain Developer', 'years_experience': 7.3, 'hourly_rate': 129.17, 'is_lead': False}, {'employee_id': 'E6022', 'role': 'Blockchain Developer', 'years_experience': 6.0, 'hourly_rate': 87.89, 'is_lead': False}, {'employee_id': 'E9061', 'role': 'Blockchain Developer', 'years_experience': 7.5, 'hourly_rate': 230.9, 'is_lead': False}, {'employee_id': 'E1050', 'role': 'Smart Contract Engineer', 'years_experience': 5.2, 'hourly_rate': 120.74, 'is_lead': False}, {'employee_id': 'E9867', 'role': 'Smart Contract Engineer', 'years_experience': 4.1, 'hourly_rate': 141.61, 'is_lead': False}, {'employee_id': 'E3032', 'role': 'Smart Contract Engineer', 'years_experience': 4.5, 'hourly_rate': 122.53, 'is_lead': False}, {'employee_id': 'E3594', 'role': 'Smart Contract Engineer', 'years_experience': 7.4, 'hourly_rate': 227.02, 'is_lead': False}, {'employee_id': 'E7178', 'role': 'Smart Contract Engineer', 'years_experience': 7.8, 'hourly_rate': 217.3, 'is_lead': False}, {'employee_id': 'E7922', 'role': 'Blockchain Developer', 'years_experience': 8.1, 'hourly_rate': 191.37, 'is_lead': False}, {'employee_id': 'E5106', 'role': 'Blockchain Developer', 'years_experience': 5.4, 'hourly_rate': 180.46, 'is_lead': False}, {'employee_id': 'E7419', 'role': 'Blockchain Developer', 'years_experience': 8.3, 'hourly_rate': 203.17, 'is_lead': False}]",6.6000000000000005,4.1,8.3,0,2132.5,['Lyon'],On-Time,0,84336451.2,48140933.07,36195518.13,0.42917999999999995,9,,Direct,False,True,Medium
P2023343,"Reid, Ferguson and Sanchez Technologies",Digital Transformation,Managed Services,2021-06-20,2022-10-18,16,5,"[{'employee_id': 'E3337', 'role': 'Digital Strategist', 'years_experience': 11.1, 'hourly_rate': 294.92, 'is_lead': True}, {'employee_id': 'E7523', 'role': 'Junior Change Manager', 'years_experience': 1.8, 'hourly_rate': 62.51, 'is_lead': False}, {'employee_id': 'E2032', 'role': 'Digital Strategist', 'years_experience': 5.2, 'hourly_rate': 116.63, 'is_lead': False}, {'employee_id': 'E9369', 'role': 'Digital Strategist', 'years_experience': 5.0, 'hourly_rate': 135.36, 'is_lead': False}, {'employee_id': 'E2821', 'role': 'Change Manager', 'years_experience': 3.5, 'hourly_rate': 117.86, 'is_lead': False}]",5.32,1.8,11.1,1,727.28,['Marseille'],On-Time,1,1303518472.42,1012964204.92,290554267.5,0.2229,6,T2023108,Email,False,False,Medium
P2023344,DataMind Analytics,Blockchain,Optimization,2021-02-15,2021-06-01,3,4,"[{'employee_id': 'E2290', 'role': 'Blockchain Developer', 'years_experience': 11.5, 'hourly_rate': 199.35, 'is_lead': True}, {'employee_id': 'E1530', 'role': 'Smart Contract Engineer', 'years_experience': 7.1, 'hourly_rate': 188.75, 'is_lead': False}, {'employee_id': 'E6119', 'role': 'Blockchain Developer', 'years_experience': 7.6, 'hourly_rate': 175.97, 'is_lead': False}, {'employee_id': 'E8760', 'role': 'Blockchain Developer', 'years_experience': 8.6, 'hourly_rate': 215.73, 'is_lead': False}]",8.700000000000001,7.1,11.5,0,779.8,['Berlin'],On-Time,1,1963149.62,1352217.46,610932.16,0.31120000000000003,7,,Direct,False,True,Low
P2023345,Carlson-Cruz Labs,Cybersecurity,Managed Services,2022-12-09,2023-07-13,7,8,"[{'employee_id': 'E6368', 'role': 'Pentester', 'years_experience': 8.2, 'hourly_rate': 299.17, 'is_lead': True}, {'employee_id': 'E5052', 'role': 'Security Architect', 'years_experience': 7.9, 'hourly_rate': 226.64, 'is_lead': False}, {'employee_id': 'E6966', 'role': 'SOC Analyst', 'years_experience': 3.0, 'hourly_rate': 113.2, 'is_lead': False}, {'employee_id': 'E5942', 'role': 'SOC Analyst', 'years_experience': 4.2, 'hourly_rate': 85.16, 'is_lead': False}, {'employee_id': 'E6717', 'role': 'Pentester', 'years_experience': 5.2, 'hourly_rate': 143.45, 'is_lead': False}, {'employee_id': 'E4168', 'role': 'SOC Analyst', 'years_experience': 3.9, 'hourly_rate': 121.01, 'is_lead': False}, {'employee_id': 'E7256', 'role': 'Security Architect', 'years_experience': 8.0, 'hourly_rate': 198.0, 'is_lead': False}, {'employee_id': 'E7751', 'role': 'SOC Analyst', 'years_experience': 7.7, 'hourly_rate': 159.64, 'is_lead': False}]",6.012499999999999,3.0,8.2,0,1346.27,['Lyon'],On-Time,0,1291915744.17,821913566.65,470002177.52,0.3638024999999999,5,T2022243,LinkedIn,True,True,Medium
P2023346,Harrell LLC Solutions,Cloud Migration,Assessment,2022-10-12,2024-01-18,15,12,"[{'employee_id': 'E1023', 'role': 'Solutions Architect', 'years_experience': 13.3, 'hourly_rate': 165.7, 'is_lead': True}, {'employee_id': 'E2435', 'role': 'Solutions Architect', 'years_experience': 11.1, 'hourly_rate': 198.53, 'is_lead': False}, {'employee_id': 'E7514', 'role': 'DevOps Engineer', 'years_experience': 4.1, 'hourly_rate': 81.64, 'is_lead': False}, {'employee_id': 'E7436', 'role': 'Cloud Architect', 'years_experience': 7.7, 'hourly_rate': 203.08, 'is_lead': False}, {'employee_id': 'E8862', 'role': 'DevOps Engineer', 'years_experience': 4.6, 'hourly_rate': 118.38, 'is_lead': False}, {'employee_id': 'E4407', 'role': 'DevOps Engineer', 'years_experience': 5.2, 'hourly_rate': 143.18, 'is_lead': False}, {'employee_id': 'E6606', 'role': 'DevOps Engineer', 'years_experience': 7.4, 'hourly_rate': 135.43, 'is_lead': False}, {'employee_id': 'E9971', 'role': 'DevOps Engineer', 'years_experience': 8.5, 'hourly_rate': 124.89, 'is_lead': False}, {'employee_id': 'E2062', 'role': 'Junior DevOps Engineer', 'years_experience': 2.2, 'hourly_rate': 78.25, 'is_lead': False}, {'employee_id': 'E4540', 'role': 'DevOps Engineer', 'years_experience': 3.4, 'hourly_rate': 120.13, 'is_lead': False}, {'employee_id': 'E1283', 'role': 'DevOps Engineer', 'years_experience': 4.5, 'hourly_rate': 117.39, 'is_lead': False}, {'employee_id': 'E6753', 'role': 'DevOps Engineer', 'years_experience': 5.5, 'hourly_rate': 117.89, 'is_lead': False}]",6.458333333333335,2.2,13.3,1,1604.49,['Berlin'],Delayed,1,1709683298.51,1369524709.44,340158589.07,0.19896000000000003,3,T2022228,Conference,True,False,Medium
P2023347,"Snyder, Campos and Callahan Technologies",Data Analytics,Optimization,2023-04-08,2023-11-10,7,10,"[{'employee_id': 'E4349', 'role': 'Data Engineer', 'years_experience': 12.4, 'hourly_rate': 276.98, 'is_lead': True}, {'employee_id': 'E2405', 'role': 'BI Specialist', 'years_experience': 9.4, 'hourly_rate': 123.6, 'is_lead': False}, {'employee_id': 'E2699', 'role': 'BI Specialist', 'years_experience': 7.0, 'hourly_rate': 154.34, 'is_lead': False}, {'employee_id': 'E5591', 'role': 'Junior BI Specialist', 'years_experience': 2.0, 'hourly_rate': 76.04, 'is_lead': False}, {'employee_id': 'E9461', 'role': 'Junior Data Engineer', 'years_experience': 2.3, 'hourly_rate': 66.61, 'is_lead': False}, {'employee_id': 'E1423', 'role': 'BI Specialist', 'years_experience': 9.7, 'hourly_rate': 129.14, 'is_lead': False}, {'employee_id': 'E2605', 'role': 'Analytics Consultant', 'years_experience': 4.5, 'hourly_rate': 139.13, 'is_lead': False}, {'employee_id': 'E1281', 'role': 'Data Engineer', 'years_experience': 5.9, 'hourly_rate': 86.43, 'is_lead': False}, {'employee_id': 'E2557', 'role': 'Analytics Consultant', 'years_experience': 2.9, 'hourly_rate': 140.52, 'is_lead': False}, {'employee_id': 'E4917', 'role': 'Junior Data Engineer', 'years_experience': 1.5, 'hourly_rate': 64.55, 'is_lead': False}]",5.76,1.5,12.4,4,1257.34,['Marseille'],On-Time,0,1577229606.44,1071471217.76,505758388.68,0.3206625,10,T2023196,Referral,True,False,High
P2023348,Williams and Sons Technologies,Cloud Migration,Optimization,2022-03-27,2022-07-03,3,10,"[{'employee_id': 'E8020', 'role': 'Solutions Architect', 'years_experience': 8.2, 'hourly_rate': 237.82, 'is_lead': True}, {'employee_id': 'E2820', 'role': 'DevOps Engineer', 'years_experience': 5.0, 'hourly_rate': 97.91, 'is_lead': False}, {'employee_id': 'E5801', 'role': 'Junior DevOps Engineer', 'years_experience': 2.3, 'hourly_rate': 59.73, 'is_lead': False}, {'employee_id': 'E3293', 'role': 'Junior DevOps Engineer', 'years_experience': 1.7, 'hourly_rate': 66.23, 'is_lead': False}, {'employee_id': 'E1042', 'role': 'DevOps Engineer', 'years_experience': 5.4, 'hourly_rate': 121.89, 'is_lead': False}, {'employee_id': 'E3837', 'role': 'Junior DevOps Engineer', 'years_experience': 1.8, 'hourly_rate': 74.91, 'is_lead': False}, {'employee_id': 'E9394', 'role': 'Junior DevOps Engineer', 'years_experience': 2.6, 'hourly_rate': 76.61, 'is_lead': False}, {'employee_id': 'E3784', 'role': 'Solutions Architect', 'years_experience': 8.0, 'hourly_rate': 203.9, 'is_lead': False}, {'employee_id': 'E7790', 'role': 'Cloud Architect', 'years_experience': 9.2, 'hourly_rate': 139.95, 'is_lead': False}, {'employee_id': 'E9086', 'role': 'DevOps Engineer', 'years_experience': 3.7, 'hourly_rate': 83.83, 'is_lead': False}]",4.790000000000001,1.7,9.2,4,1162.78,['Marseille'],On-Time,2,794255185.34,655046079.01,139209106.33,0.17527,9,T2021249,Conference,False,False,Medium
P2023349,IoT Connect,Blockchain,Implementation,2022-05-01,2022-09-24,4,12,"[{'employee_id': 'E3013', 'role': 'Smart Contract Engineer', 'years_experience': 10.3, 'hourly_rate': 216.13, 'is_lead': True}, {'employee_id': 'E6920', 'role': 'Blockchain Developer', 'years_experience': 9.2, 'hourly_rate': 229.39, 'is_lead': False}, {'employee_id': 'E5050', 'role': 'Smart Contract Engineer', 'years_experience': 6.6, 'hourly_rate': 225.34, 'is_lead': False}, {'employee_id': 'E9903', 'role': 'Blockchain Developer', 'years_experience': 8.0, 'hourly_rate': 184.87, 'is_lead': False}, {'employee_id': 'E6097', 'role': 'Junior Blockchain Developer', 'years_experience': 2.8, 'hourly_rate': 73.58, 'is_lead': False}, {'employee_id': 'E5467', 'role': 'Junior Blockchain Developer', 'years_experience': 1.7, 'hourly_rate': 74.4, 'is_lead': False}, {'employee_id': 'E5156', 'role': 'Blockchain Developer', 'years_experience': 4.9, 'hourly_rate': 100.06, 'is_lead': False}, {'employee_id': 'E9133', 'role': 'Smart Contract Engineer', 'years_experience': 9.6, 'hourly_rate': 161.03, 'is_lead': False}, {'employee_id': 'E3716', 'role': 'Smart Contract Engineer', 'years_experience': 10.3, 'hourly_rate': 220.95, 'is_lead': False}, {'employee_id': 'E2270', 'role': 'Blockchain Developer', 'years_experience': 5.1, 'hourly_rate': 144.13, 'is_lead': False}, {'employee_id': 'E5755', 'role': 'Blockchain Developer', 'years_experience': 4.1, 'hourly_rate': 128.9, 'is_lead': False}, {'employee_id': 'E2585', 'role': 'Blockchain Developer', 'years_experience': 6.1, 'hourly_rate': 153.89, 'is_lead': False}]",6.558333333333333,1.7,10.3,2,1912.67,['Lyon'],On-Time,0,18226490.39,13179210.67,5047279.72,0.27691999999999994,9,,Direct,False,True,Medium
P2023350,Blair PLC Solutions,Blockchain,Implementation,2021-11-29,2022-04-19,4,5,"[{'employee_id': 'E3263', 'role': 'Blockchain Developer', 'years_experience': 13.2, 'hourly_rate': 219.4, 'is_lead': True}, {'employee_id': 'E4276', 'role': 'Smart Contract Engineer', 'years_experience': 6.9, 'hourly_rate': 228.61, 'is_lead': False}, {'employee_id': 'E7434', 'role': 'Blockchain Developer', 'years_experience': 6.5, 'hourly_rate': 223.32, 'is_lead': False}, {'employee_id': 'E3597', 'role': 'Blockchain Developer', 'years_experience': 4.2, 'hourly_rate': 124.87, 'is_lead': False}, {'employee_id': 'E5810', 'role': 'Blockchain Developer', 'years_experience': 7.0, 'hourly_rate': 138.67, 'is_lead': False}]",7.56,4.2,13.2,0,934.87,['Marseille'],Completed Early,2,3884870.98,2724848.51,1160022.47,0.2986,8,,Direct,False,False,Medium
P2023351,Burton Ltd Solutions,Cybersecurity,Managed Services,2021-01-16,2021-07-07,5,5,"[{'employee_id': 'E8628', 'role': 'Pentester', 'years_experience': 12.8, 'hourly_rate': 238.95, 'is_lead': True}, {'employee_id': 'E8254', 'role': 'Security Architect', 'years_experience': 8.4, 'hourly_rate': 226.6, 'is_lead': False}, {'employee_id': 'E5474', 'role': 'Security Architect', 'years_experience': 7.0, 'hourly_rate': 193.16, 'is_lead': False}, {'employee_id': 'E6639', 'role': 'Security Architect', 'years_experience': 8.9, 'hourly_rate': 171.09, 'is_lead': False}, {'employee_id': 'E1550', 'role': 'Pentester', 'years_experience': 8.6, 'hourly_rate': 209.03, 'is_lead': False}]",9.14,7.0,12.8,0,1038.83,['Marseille'],On-Time,0,980094942.05,698219636.72,281875305.33,0.2876,9,T2022196,Referral,False,True,Medium
P2023352,Abbott-Munoz Systems,Digital Transformation,Optimization,2022-04-21,2022-10-10,5,7,"[{'employee_id': 'E2944', 'role': 'Change Manager', 'years_experience': 9.0, 'hourly_rate': 193.61, 'is_lead': True}, {'employee_id': 'E6230', 'role': 'Change Manager', 'years_experience': 5.7, 'hourly_rate': 105.12, 'is_lead': False}, {'employee_id': 'E8910', 'role': 'Junior Change Manager', 'years_experience': 2.4, 'hourly_rate': 70.2, 'is_lead': False}, {'employee_id': 'E9095', 'role': 'Change Manager', 'years_experience': 6.6, 'hourly_rate': 186.77, 'is_lead': False}, {'employee_id': 'E6279', 'role': 'Digital Strategist', 'years_experience': 5.6, 'hourly_rate': 225.2, 'is_lead': False}, {'employee_id': 'E8011', 'role': 'Digital Strategist', 'years_experience': 5.0, 'hourly_rate': 132.35, 'is_lead': False}, {'employee_id': 'E1008', 'role': 'Change Manager', 'years_experience': 4.7, 'hourly_rate': 87.1, 'is_lead': False}]",5.571428571428571,2.4,9.0,1,1000.35,['Paris'],Delayed,0,6921221.58,5291273.9,1629947.68,0.23550000000000001,6,,Direct,False,True,High
P2023353,"Mcclure, Ward and Lee Systems",Blockchain,Implementation,2021-09-13,2022-02-22,5,10,"[{'employee_id': 'E9977', 'role': 'Smart Contract Engineer', 'years_experience': 12.0, 'hourly_rate': 251.82, 'is_lead': True}, {'employee_id': 'E5616', 'role': 'Junior Blockchain Developer', 'years_experience': 1.5, 'hourly_rate': 89.8, 'is_lead': False}, {'employee_id': 'E8039', 'role': 'Blockchain Developer', 'years_experience': 5.5, 'hourly_rate': 122.69, 'is_lead': False}, {'employee_id': 'E9500', 'role': 'Blockchain Developer', 'years_experience': 4.5, 'hourly_rate': 146.11, 'is_lead': False}, {'employee_id': 'E1095', 'role': 'Junior Blockchain Developer', 'years_experience': 3.0, 'hourly_rate': 63.75, 'is_lead': False}, {'employee_id': 'E3187', 'role': 'Smart Contract Engineer', 'years_experience': 7.7, 'hourly_rate': 197.76, 'is_lead': False}, {'employee_id': 'E9334', 'role': 'Blockchain Developer', 'years_experience': 5.1, 'hourly_rate': 127.55, 'is_lead': False}, {'employee_id': 'E9228', 'role': 'Smart Contract Engineer', 'years_experience': 7.0, 'hourly_rate': 213.04, 'is_lead': False}, {'employee_id': 'E3802', 'role': 'Junior Blockchain Developer', 'years_experience': 1.6, 'hourly_rate': 80.01, 'is_lead': False}, {'employee_id': 'E6839', 'role': 'Junior Blockchain Developer', 'years_experience': 1.3, 'hourly_rate': 88.25, 'is_lead': False}]",4.92,1.3,12.0,3,1380.78,['Lyon'],On-Time,0,912920806.6,563527755.5,349393051.1,0.38271999999999995,7,T2022115,Conference,True,False,Medium
P2023354,Harrell LLC Solutions,ERP Implementation,Integration,2022-12-09,2023-12-21,12,14,"[{'employee_id': 'E9046', 'role': 'Functional Analyst', 'years_experience': 9.7, 'hourly_rate': 258.53, 'is_lead': True}, {'employee_id': 'E1813', 'role': 'ERP Consultant', 'years_experience': 4.4, 'hourly_rate': 86.99, 'is_lead': False}, {'employee_id': 'E3141', 'role': 'Functional Analyst', 'years_experience': 4.1, 'hourly_rate': 138.29, 'is_lead': False}, {'employee_id': 'E3744', 'role': 'ERP Consultant', 'years_experience': 3.9, 'hourly_rate': 142.17, 'is_lead': False}, {'employee_id': 'E1253', 'role': 'ERP Consultant', 'years_experience': 4.5, 'hourly_rate': 110.9, 'is_lead': False}, {'employee_id': 'E3775', 'role': 'ERP Consultant', 'years_experience': 5.0, 'hourly_rate': 125.07, 'is_lead': False}, {'employee_id': 'E6916', 'role': 'ERP Consultant', 'years_experience': 5.1, 'hourly_rate': 87.86, 'is_lead': False}, {'employee_id': 'E6455', 'role': 'Junior ERP Consultant', 'years_experience': 2.3, 'hourly_rate': 73.61, 'is_lead': False}, {'employee_id': 'E4468', 'role': 'Functional Analyst', 'years_experience': 5.5, 'hourly_rate': 85.98, 'is_lead': False}, {'employee_id': 'E4801', 'role': 'ERP Consultant', 'years_experience': 8.7, 'hourly_rate': 149.79, 'is_lead': False}, {'employee_id': 'E5909', 'role': 'ERP Consultant', 'years_experience': 7.0, 'hourly_rate': 190.58, 'is_lead': False}, {'employee_id': 'E8664', 'role': 'ERP Consultant', 'years_experience': 7.4, 'hourly_rate': 216.3, 'is_lead': False}, {'employee_id': 'E1205', 'role': 'ERP Consultant', 'years_experience': 4.1, 'hourly_rate': 95.88, 'is_lead': False}, {'employee_id': 'E9039', 'role': 'ERP Consultant', 'years_experience': 10.5, 'hourly_rate': 238.22, 'is_lead': False}]",5.871428571428572,2.3,10.5,1,2000.17,['Lyon'],Delayed,1,1015928713.95,909565041.31,106363672.64,0.104696,3,T2021007,Referral,True,True,Medium
P2023355,"Hoffman, Baker and Richards Systems",ERP Implementation,Optimization,2021-04-13,2022-02-14,10,12,"[{'employee_id': 'E2918', 'role': 'Functional Analyst', 'years_experience': 11.2, 'hourly_rate': 159.37, 'is_lead': True}, {'employee_id': 'E4060', 'role': 'Junior ERP Consultant', 'years_experience': 1.7, 'hourly_rate': 77.52, 'is_lead': False}, {'employee_id': 'E7278', 'role': 'Functional Analyst', 'years_experience': 7.8, 'hourly_rate': 235.0, 'is_lead': False}, {'employee_id': 'E8482', 'role': 'Junior ERP Consultant', 'years_experience': 2.7, 'hourly_rate': 59.89, 'is_lead': False}, {'employee_id': 'E5598', 'role': 'Junior Functional Analyst', 'years_experience': 2.4, 'hourly_rate': 81.63, 'is_lead': False}, {'employee_id': 'E8242', 'role': 'Junior ERP Consultant', 'years_experience': 2.4, 'hourly_rate': 62.23, 'is_lead': False}, {'employee_id': 'E4845', 'role': 'ERP Consultant', 'years_experience': 7.8, 'hourly_rate': 161.22, 'is_lead': False}, {'employee_id': 'E5064', 'role': 'Functional Analyst', 'years_experience': 4.9, 'hourly_rate': 123.87, 'is_lead': False}, {'employee_id': 'E1350', 'role': 'Functional Analyst', 'years_experience': 4.9, 'hourly_rate': 101.27, 'is_lead': False}, {'employee_id': 'E6178', 'role': 'ERP Consultant', 'years_experience': 4.9, 'hourly_rate': 120.88, 'is_lead': False}, {'employee_id': 'E9292', 'role': 'Functional Analyst', 'years_experience': 4.7, 'hourly_rate': 123.02, 'is_lead': False}, {'employee_id': 'E5408', 'role': 'ERP Consultant', 'years_experience': 7.0, 'hourly_rate': 148.15, 'is_lead': False}]",5.2,1.7,11.2,4,1454.05,['Berlin'],On-Time,2,34288592.83,26463935.95,7824656.88,0.22820000000000001,7,,Direct,False,False,Medium
P2023356,"Ferrell, Rice and Maddox Systems",Blockchain,Strategy,2022-01-13,2023-04-02,14,8,"[{'employee_id': 'E6308', 'role': 'Smart Contract Engineer', 'years_experience': 7.1, 'hourly_rate': 262.29, 'is_lead': True}, {'employee_id': 'E5948', 'role': 'Junior Blockchain Developer', 'years_experience': 2.1, 'hourly_rate': 52.95, 'is_lead': False}, {'employee_id': 'E1845', 'role': 'Smart Contract Engineer', 'years_experience': 7.5, 'hourly_rate': 222.03, 'is_lead': False}, {'employee_id': 'E2367', 'role': 'Blockchain Developer', 'years_experience': 9.1, 'hourly_rate': 169.13, 'is_lead': False}, {'employee_id': 'E4804', 'role': 'Blockchain Developer', 'years_experience': 3.0, 'hourly_rate': 100.85, 'is_lead': False}, {'employee_id': 'E7580', 'role': 'Blockchain Developer', 'years_experience': 8.7, 'hourly_rate': 148.92, 'is_lead': False}, {'employee_id': 'E3433', 'role': 'Junior Smart Contract Engineer', 'years_experience': 2.5, 'hourly_rate': 71.21, 'is_lead': False}, {'employee_id': 'E3941', 'role': 'Smart Contract Engineer', 'years_experience': 8.2, 'hourly_rate': 222.74, 'is_lead': False}]",6.025,2.1,9.1,2,1250.12,['Marseille'],On-Time,1,28224469.29,21989260.66,6235208.63,0.22091499999999997,7,,Direct,False,True,Medium
P2023357,Baker and Sons Systems,IoT,Assessment,2022-07-12,2023-07-18,12,6,"[{'employee_id': 'E9879', 'role': 'IoT Architect', 'years_experience': 11.2, 'hourly_rate': 274.53, 'is_lead': True}, {'employee_id': 'E2800', 'role': 'Embedded Engineer', 'years_experience': 6.7, 'hourly_rate': 101.76, 'is_lead': False}, {'employee_id': 'E3388', 'role': 'Embedded Engineer', 'years_experience': 5.3, 'hourly_rate': 171.4, 'is_lead': False}, {'employee_id': 'E2841', 'role': 'Junior Embedded Engineer', 'years_experience': 1.9, 'hourly_rate': 70.52, 'is_lead': False}, {'employee_id': 'E5207', 'role': 'Junior Embedded Engineer', 'years_experience': 1.7, 'hourly_rate': 56.75, 'is_lead': False}, {'employee_id': 'E3423', 'role': 'Embedded Engineer', 'years_experience': 4.8, 'hourly_rate': 139.28, 'is_lead': False}]",5.266666666666667,1.7,11.2,2,814.24,['Paris'],On-Time,2,11393002.41,8948064.09,2444938.32,0.2146,9,,Direct,False,False,Medium
P2023358,"Reid, Ferguson and Sanchez Technologies",Digital Transformation,Training,2022-04-02,2022-06-16,2,4,"[{'employee_id': 'E8381', 'role': 'Digital Strategist', 'years_experience': 8.8, 'hourly_rate': 225.43, 'is_lead': True}, {'employee_id': 'E1010', 'role': 'Junior Digital Strategist', 'years_experience': 2.4, 'hourly_rate': 72.76, 'is_lead': False}, {'employee_id': 'E2918', 'role': 'Digital Strategist', 'years_experience': 5.0, 'hourly_rate': 140.85, 'is_lead': False}, {'employee_id': 'E7715', 'role': 'Junior Digital Strategist', 'years_experience': 2.2, 'hourly_rate': 74.96, 'is_lead': False}]",4.6000000000000005,2.2,8.8,2,514.0,['Paris'],On-Time,0,798649.09,627818.05,170831.04,0.2139,7,,Direct,False,True,Low
P2023359,"Hoffman, Baker and Richards Systems",Cybersecurity,Implementation,2022-06-28,2023-12-04,17,7,"[{'employee_id': 'E6148', 'role': 'SOC Analyst', 'years_experience': 9.5, 'hourly_rate': 154.94, 'is_lead': True}, {'employee_id': 'E9209', 'role': 'SOC Analyst', 'years_experience': 9.3, 'hourly_rate': 236.31, 'is_lead': False}, {'employee_id': 'E8980', 'role': 'SOC Analyst', 'years_experience': 7.2, 'hourly_rate': 231.67, 'is_lead': False}, {'employee_id': 'E6336', 'role': 'SOC Analyst', 'years_experience': 5.5, 'hourly_rate': 148.44, 'is_lead': False}, {'employee_id': 'E2847', 'role': 'Pentester', 'years_experience': 8.3, 'hourly_rate': 196.58, 'is_lead': False}, {'employee_id': 'E7565', 'role': 'Security Architect', 'years_experience': 10.2, 'hourly_rate': 199.57, 'is_lead': False}, {'employee_id': 'E4498', 'role': 'Pentester', 'years_experience': 3.4, 'hourly_rate': 123.53, 'is_lead': False}]",7.628571428571428,3.4,10.2,0,1291.04,['Paris'],On-Time,2,911959082.84,603899304.66,308059778.18,0.3378,8,T2022000,LinkedIn,True,False,Medium
